rowname	logFC	logCPM	p.adj	Gene.name
ENSG00000101346	-0.128193914533573	5.74036786015637	0.901192190311587	POFUT1
ENSG00000101347	-0.14413213594356	4.13278718308486	0.947637264854489	SAMHD1
ENSG00000101350	-0.022266169229736	6.31746208185616	0.99958421575407	KIF3B
ENSG00000101361	-0.0542531553618372	6.69860516447886	0.99958421575407	NOP56
ENSG00000101363	-0.163433867506087	3.66593019258081	0.943958775032149	MANBAL
ENSG00000101365	0.00344274357381026	5.24507543995019	0.99958421575407	IDH3B
ENSG00000101367	0.0237502435837169	6.4630577167218	0.99958421575407	MAPRE1
ENSG00000101384	0.468726667826518	4.56457147058607	0.0677798832574449	JAG1
ENSG00000101391	-0.0110610209802645	4.73322652498073	0.99958421575407	CDK5RAP1
ENSG00000101400	-0.0271514535639082	2.63834174833377	0.99958421575407	SNTA1
ENSG00000101407	-0.161834603558652	5.23209130707348	0.75942992640886	TTI1
ENSG00000101412	-0.131487635683766	4.27853664924575	0.9705743744678	E2F1
ENSG00000101413	-0.0430458372733505	4.67417591811803	0.99958421575407	RPRD1B
ENSG00000101421	0.169912176090107	3.76929227959431	0.939228428140703	CHMP4B
ENSG00000101439	0.0816760986352675	4.39580887611421	0.99958421575407	CST3
ENSG00000101442	-0.391122930861409	3.45427231777498	0.21862244276659001	ACTR5
ENSG00000101444	0.0219979877005942	7.47361868936351	0.99958421575407	AHCY
ENSG00000101445	-0.273449645612478	2.13570560621161	0.84544961662323	PPP1R16B
ENSG00000101447	-0.837702604976512	5.17468936274912	3.71700442687502e-10	FAM83D
ENSG00000101452	-0.185756081484028	3.89461922937299	0.887093834648979	DHX35
ENSG00000101457	0.200625558736212	4.05468036824757	0.827944752508473	DNTTIP1
ENSG00000101464	-0.0518461304081952	3.77698747569341	0.99958421575407	PIGU
ENSG00000101473	-0.0192493745950335	2.73536079623573	0.99958421575407	ACOT8
ENSG00000101474	0.0161060619134173	6.12579708851151	0.99958421575407	APMAP
ENSG00000101493	0.0423382835441224	4.37485314952823	0.99958421575407	ZNF516
ENSG00000101544	-0.176244890043763	6.79956958469708	0.689951673599804	ADNP2
ENSG00000101546	-0.017304124089093	4.02402193316329	0.99958421575407	RBFA
ENSG00000101557	0.00802414410569811	5.88633339059359	0.99958421575407	USP14
ENSG00000101558	0.0843821267637664	6.58175402566398	0.9891234812012	VAPA
ENSG00000101574	-0.264510189325903	4.042588797496	0.626795180187561	METTL4
ENSG00000101577	-0.183571529387349	5.90527603981303	0.673653813716412	LPIN2
ENSG00000101596	-0.0264739701350733	7.60376480490304	0.99958421575407	SMCHD1
ENSG00000101608	-0.0631349104958317	6.93536565081961	0.99958421575407	MYL12A
ENSG00000101624	-0.254353674305291	4.23880108339217	0.629263444151236	CEP76
ENSG00000101639	-0.137520406712361	7.02451138496446	0.934882826999523	CEP192
ENSG00000101654	-0.055831376038464	6.38784164150954	0.99958421575407	RNMT
ENSG00000101665	-0.367184929344403	3.4624205219977102	0.620519414259351	SMAD7
ENSG00000101680	0.335264303567713	6.76928386450044	0.0862790723274402	LAMA1
ENSG00000101745	-0.227278140754712	4.94947858131298	0.621565282378587	ANKRD12
ENSG00000101751	-0.159129492679022	3.68424163813233	0.966398217781626	POLI
ENSG00000101752	-0.344003336283464	5.8148480137789	0.130833347864933	MIB1
ENSG00000101773	-0.0494460121096928	6.00539985100236	0.99958421575407	RBBP8
ENSG00000101782	0.160066394363416	5.7278262498619	0.756057400510789	RIOK3
ENSG00000101811	0.0613651403885669	5.21986832630515	0.99958421575407	CSTF2
ENSG00000101843	-0.0476271891168868	4.10859489073942	0.99958421575407	PSMD10
ENSG00000101844	0.0584078420063112	1.93753327528068	0.99958421575407	ATG4A
ENSG00000101846	0.0867451435946681	1.50325285177785	0.99958421575407	STS
ENSG00000101849	0.0488003175169326	4.80505911709687	0.99958421575407	TBL1X
ENSG00000101856	-0.0468834405454086	6.70380201926552	0.99958421575407	PGRMC1
ENSG00000101868	-0.0376348707514048	5.1936221197717	0.99958421575407	POLA1
ENSG00000101871	-0.0871543292905184	0.614823309351317	0.99958421575407	MID1
ENSG00000101882	0.0634888445605685	2.22449912292141	0.99958421575407	NKAP
ENSG00000101888	0.051718576865263	2.96085528091707	0.99958421575407	NXT2
ENSG00000101898	0.0952920923477134	1.70483826108531	0.99958421575407	MCTS2P
ENSG00000101901	0.142022019305825	3.84368431593852	0.96594842656031	ALG13
ENSG00000101911	0.100593331140782	4.82535789048965	0.99588575759723	PRPS2
ENSG00000101928	0.243699153509847	3.16750829545959	0.783880352387979	MOSPD1
ENSG00000101935	-0.0326684159422471	3.34951942415604	0.99958421575407	AMMECR1
ENSG00000101938	-0.00518088131507633	1.53634671837006	0.99958421575407	CHRDL1
ENSG00000101940	0.264467838864017	4.83188626144916	0.852778724268064	WDR13
ENSG00000101945	-0.42699291546334	4.40115968235612	0.0862790723274402	SUV39H1
ENSG00000101955	0.0187669684576225	4.82814875588198	0.99958421575407	SRPX
ENSG00000101966	-0.0975232679646873	4.55763302844958	0.99958421575407	XIAP
ENSG00000101972	-0.0957648467136771	6.28792336952287	0.985121007944741	STAG2
ENSG00000101974	0.0882638240477445	4.82612646999259	0.99958421575407	ATP11C
ENSG00000101997	0.338811210858306	3.86524184595167	0.744298526145752	CCDC22
ENSG00000102003	0.772194785018464	3.28433132705761	0.00103098145981532	SYP
ENSG00000102007	-0.0437472693764137	4.89507248615669	0.99958421575407	PLP2
ENSG00000102024	-0.131955906561178	6.02254430635285	0.933103506857351	PLS3
ENSG00000102030	0.153036094288401	4.38262527654529	0.9705743744678	NAA10
ENSG00000102034	-0.0377773834323506	3.76304582516159	0.99958421575407	ELF4
ENSG00000102038	-0.0259703109394855	5.04246316580408	0.99958421575407	SMARCA1
ENSG00000102054	-0.0170505816658906	5.6115848101801	0.99958421575407	RBBP7
ENSG00000102078	0.102405957596414	2.3493603972043	0.99958421575407	SLC25A14
ENSG00000102081	0.0357326965267645	4.56127473112342	0.99958421575407	FMR1
ENSG00000102098	-0.155411000704759	2.97129147264213	0.985121007944741	SCML2
ENSG00000102100	0.0428867128868766	4.09549979788129	0.99958421575407	SLC35A2
ENSG00000102103	0.0493454297923914	5.09245953690105	0.99958421575407	PQBP1
ENSG00000102119	0.0784464184587997	3.18825094491211	0.99958421575407	EMD
ENSG00000102125	-0.17294782700078	2.1215926022494	0.97907520268227	TAZ
ENSG00000102144	-0.0757209242377688	8.53020947896171	0.99958421575407	PGK1
ENSG00000102158	-0.00697445759989635	6.5493774085529	0.99958421575407	MAGT1
ENSG00000102172	-0.0278539336489136	7.24536956951082	0.99958421575407	SMS
ENSG00000102178	0.0355107829431111	4.4758945895475	0.99958421575407	UBL4A
ENSG00000102181	-0.0752611784443188	3.26581220759035	0.99958421575407	CD99L2
ENSG00000102189	0.115999710041535	5.78846178961171	0.973483529214046	EEA1
ENSG00000102218	-0.295858177854425	4.78149087535643	0.311578148195222	RP2
ENSG00000102221	0.0904988872980423	4.56991235145011	0.99958421575407	JADE3
ENSG00000102225	-0.0217519090309859	6.18679523679217	0.99958421575407	CDK16
ENSG00000102226	-0.0191141182582347	5.11074119140762	0.99958421575407	USP11
ENSG00000102241	-0.0939269063068589	5.09220191247095	0.99588575759723	HTATSF1
ENSG00000102265	0.613726986177584	7.74422177931848	0.00660833158086415	TIMP1
ENSG00000102271	0.163438380956036	3.96883703345012	0.946083246971685	KLHL4
ENSG00000102302	0.257378685627694	2.13838855334422	0.869549468688516	FGD1
ENSG00000102309	0.0715961280897752	3.63848314780147	0.99958421575407	PIN4
ENSG00000102312	0.0763256127061923	2.4332745751791	0.99958421575407	PORCN
ENSG00000102316	-0.106761054536447	6.52746975586187	0.97535619309334	MAGED2
ENSG00000102317	-0.0750847672995058	6.66353208007749	0.99958421575407	RBM3
ENSG00000102359	-0.044410364748582	4.54595108507699	0.99958421575407	SRPX2
ENSG00000102362	-0.182535749102189	3.6009196363872	0.934431372893662	SYTL4
ENSG00000102384	-0.475822762351561	4.97744530003233	0.0165542451024149	CENPI
ENSG00000102385	-0.380577266097688	1.31578617229048	0.802246394862832	DRP2
ENSG00000102390	0.305471381936326	3.35638019987795	0.589786952934823	PBDC1
ENSG00000102393	-0.115693376029977	4.3538879973026	0.985121007944741	GLA
ENSG00000102401	-0.162509250442694	4.84722530468215	0.873594806125005	ARMCX3
ENSG00000102409	0.120800366987712	3.70817199239582	0.99958421575407	BEX4
ENSG00000102471	0.370546507582549	4.56023219289198	0.137228416885804	NDFIP2
ENSG00000102531	0.278370007623238	6.13715099194947	0.180931942893985	FNDC3A
ENSG00000102543	-0.0296003688223283	1.93309627872467	0.99958421575407	CDADC1
ENSG00000102547	-0.0997877390865229	2.24469660090168	0.99958421575407	CAB39L
ENSG00000102554	-0.113396379695035	4.78499700290939	0.984681535871334	KLF5
ENSG00000102572	0.243287174121865	5.36759244912633	0.417613484157753	STK24
ENSG00000102580	0.304269044509088	5.1610977299895	0.247021998833947	DNAJC3
ENSG00000102595	0.214649901918581	4.78362008844892	0.706752069994654	UGGT2
ENSG00000102606	0.0653631224768784	4.69548399437989	0.99958421575407	ARHGEF7
ENSG00000102699	0.0842697101350315	5.80854339327159	0.991930365773527	PARP4
ENSG00000102710	9.0923186014472e-4	4.582085414408	0.99958421575407	SUPT20H
ENSG00000102738	-0.00502984735100453	3.70504498362976	0.99958421575407	MRPS31
ENSG00000102743	0.131211332154647	3.64098240818178	0.990928454661033	SLC25A15
ENSG00000102753	-0.04722258750762879	5.91195618784844	0.99958421575407	KPNA3
ENSG00000102763	0.0993370215431723	4.5422274603148	0.997191041783707	VWA8
ENSG00000102780	0.462526569704327	4.03730786345892	0.199569201537107	DGKH
ENSG00000102781	-0.326686498880093	5.15027183761097	0.205736175117276	KATNAL1
ENSG00000102786	0.0032416001750447	4.89287984495193	0.99958421575407	INTS6
ENSG00000102804	0.0731461898435553	5.48084323932855	0.99958421575407	TSC22D1
ENSG00000102805	-0.0101647049916736	2.79968147671365	0.99958421575407	CLN5
ENSG00000102858	0.385880627178317	3.36370261709804	0.712205462380368	MGRN1
ENSG00000102870	0.0313673878013022	3.98831837340704	0.99958421575407	ZNF629
ENSG00000102871	-0.00497746795019977	1.66968260491308	0.99958421575407	TRADD
ENSG00000102882	0.00644666672423875	3.30390818305504	0.99958421575407	MAPK3
ENSG00000102893	-0.0102097945162594	4.88897529869947	0.99958421575407	PHKB
ENSG00000102897	0.151684260187893	3.47981378780182	0.957813005321637	LYRM1
ENSG00000102898	0.0734460048552002	6.04798255396854	0.99958421575407	NUTF2
ENSG00000102900	-0.083573768951798	6.00195361859957	0.989656331508144	NUP93
ENSG00000102901	-0.15290909681814	3.36722305674714	0.955435049632903	CENPT
ENSG00000102908	0.120506720217041	5.807313804309	0.944705383410447	NFAT5
ENSG00000102910	0.0587002320249591	5.55668936272173	0.99958421575407	LONP2
ENSG00000102921	-0.0350429906337007	3.81052811436871	0.99958421575407	N4BP1
ENSG00000102931	0.0385257683876197	4.31274384108056	0.99958421575407	ARL2BP
ENSG00000102967	0.0352398696218452	2.49572799516411	0.99958421575407	DHODH
ENSG00000102974	-0.158956935406759	5.41421618423863	0.75832303487631	CTCF
ENSG00000102977	0.192291613305485	2.77635541950009	0.958160079284647	ACD
ENSG00000102978	0.00263751479983107	5.17850078637954	0.99958421575407	POLR2C
ENSG00000102996	-0.0516416347078281	1.04820374057857	0.99958421575407	MMP15
ENSG00000103005	0.170442177690089	3.30364333096984	0.947245392860133	USB1
ENSG00000103018	-0.0443176221850155	5.59685707367445	0.99958421575407	CYB5B
ENSG00000103021	0.0166938767262166	2.62881294403819	0.99958421575407	CCDC113
ENSG00000103024	0.591412439759422	2.33941828728669	0.679143927035788	NME3
ENSG00000103034	-0.151591497234789	1.53877328262841	0.99958421575407	NDRG4
ENSG00000103035	-0.0370544581417242	5.41564007993685	0.99958421575407	PSMD7
ENSG00000103037	0.00419084434946737	2.89220011281407	0.99958421575407	SETD6
ENSG00000103042	-0.107422272694323	2.98595476553149	0.99958421575407	SLC38A7
ENSG00000103043	0.169757881472929	4.84926461521532	0.894922159722041	VAC14
ENSG00000103047	-0.0450665167236104	3.69415418232277	0.99958421575407	TANGO6
ENSG00000103051	-0.0922881990120725	5.20118392063894	0.991550449037319	COG4
ENSG00000103061	-0.126112858519458	3.1692418695579	0.993352622581677	SLC7A6OS
ENSG00000103064	0.0871818487717984	5.00617413528889	0.99958421575407	SLC7A6
ENSG00000103066	0.113431628606416	3.0848091484302	0.99958421575407	PLA2G15
ENSG00000103091	-0.0494599176713106	4.37495165043598	0.99958421575407	WDR59
ENSG00000103111	0.0632499504621929	4.19258747922407	0.99958421575407	MON1B
ENSG00000103121	0.0473028601596853	4.2173721567285	0.99958421575407	CMC2
ENSG00000103126	0.289838134351801	3.7647043488952	0.827944752508473	AXIN1
ENSG00000103145	-0.0332874010028488	3.69079936286196	0.99958421575407	HCFC1R1
ENSG00000103148	0.213099705742243	2.42762102253942	0.943958775032149	NPRL3
ENSG00000103152	0.484127158934058	3.44691527727656	0.72593503190903	MPG
ENSG00000103160	-0.248014183329292	4.29706388619519	0.636615850653945	HSDL1
ENSG00000103168	0.283276173120455	3.4160658006171	0.820767594346542	TAF1C
ENSG00000103174	0.0949146649827015	3.09556087237652	0.99958421575407	NAGPA
ENSG00000103187	0.133764355002868	6.02360616760676	0.901192190311587	COTL1
ENSG00000103194	0.0282400395732837	5.98505760446085	0.99958421575407	USP10
ENSG00000103197	0.0648540779546965	4.26173656858285	0.99958421575407	TSC2
ENSG00000103199	0.0417661647382411	2.75872739488001	0.99958421575407	ZNF500
ENSG00000103202	0.0602845083090796	3.96658504093826	0.99958421575407	NME4
ENSG00000103222	0.133324395540892	4.65506092944752	0.950356412334199	ABCC1
ENSG00000103226	0.100848776281657	2.2193872952669	0.99958421575407	NOMO3
ENSG00000103245	0.179484322652413	3.0680212374337	0.99958421575407	NARFL
ENSG00000103248	-0.00907074959795845	3.17884920178563	0.99958421575407	MTHFSD
ENSG00000103249	0.161279727220589	4.64828636427668	0.99958421575407	CLCN7
ENSG00000103253	0.414265634096705	1.19508876903047	0.916406070749522	HAGHL
ENSG00000103254	0.408499191209704	1.79875387672025	0.88818505266133	FAM173A
ENSG00000103257	0.613686436581597	6.84709465765212	0.030488021716715	SLC7A5
ENSG00000103260	0.686585788667091	1.95855373218765	0.533211360559893	METRN
ENSG00000103264	0.244230548024269	3.74732567503574	0.736941001635811	FBXO31
ENSG00000103266	0.106885040137825	4.44664440352072	0.99958421575407	STUB1
ENSG00000103274	0.054552600437238	3.46754903337089	0.99958421575407	NUBP1
ENSG00000103275	0.0866026894765924	6.05729863760123	0.995727826208316	UBE2I
ENSG00000103319	-0.0926896707069044	3.49629159503574	0.99958421575407	EEF2K
ENSG00000103326	0.595854628876443	4.06814366210916	0.599259703685001	CAPN15
ENSG00000103335	0.259907782415537	5.45001899705908	0.855460518311348	PIEZO1
ENSG00000103342	0.00926504991765296	6.45056558909898	0.99958421575407	GSPT1
ENSG00000103343	-0.069948704368991907	2.6511266101095	0.99958421575407	ZNF174
ENSG00000103351	-0.052464274263438	3.48634207509217	0.99958421575407	CLUAP1
ENSG00000103353	-0.0207167529774777	5.73487792254135	0.99958421575407	UBFD1
ENSG00000103356	0.0237663555522963	5.0116758437645	0.99958421575407	EARS2
ENSG00000103363	0.293570977633873	5.99900341346196	0.783880352387979	ELOB
ENSG00000103365	-0.277439448096518	4.83078850073089	0.336604886896234	GGA2
ENSG00000103381	-0.113062470186555	3.2105639132689	0.99958421575407	CPPED1
ENSG00000103404	-0.00257929958846847	4.95785914855791	0.99958421575407	USP31
ENSG00000103415	0.157633868455298	5.02644156683484	0.889701131634097	HMOX2
ENSG00000103423	0.112644873159648	5.6606953317642	0.965111915092007	DNAJA3
ENSG00000103429	-0.0579722981495009	5.34320452463013	0.99958421575407	BFAR
ENSG00000103449	0.0919451647987408	0.885444739137755	0.99958421575407	SALL1
ENSG00000103479	-0.0830338174076002	4.56292347392005	0.99958421575407	RBL2
ENSG00000103485	0.0951403259037597	3.56576527163405	0.99958421575407	QPRT
ENSG00000103489	0.259590698354549	4.16929770682878	0.620519414259351	XYLT1
ENSG00000103494	0.0183242947984342	4.16048577439029	0.99958421575407	RPGRIP1L
ENSG00000103495	0.0922403435118982	5.95084414069674	0.99307671172703	MAZ
ENSG00000103496	0.305390930204332	3.33424569281989	0.580555797882733	STX4
ENSG00000103502	0.0552419967651929	3.40513176014979	0.99958421575407	CDIPT
ENSG00000103507	0.105627683473057	3.81566456958643	0.99958421575407	BCKDK
ENSG00000103510	-0.065417902715804	4.19306714384894	0.99958421575407	KAT8
ENSG00000103512	-0.0597775078957536	4.64226622185615	0.99958421575407	NOMO1
ENSG00000103528	-0.244588997141516	2.15389512772776	0.852653170770057	SYT17
ENSG00000103534	-0.486771234558777	0.777299812068761	0.73147150963538	TMC5
ENSG00000103540	-0.195301531621277	4.57464899521846	0.884711171516661	CCP110
ENSG00000103544	-0.013022301899459	3.47932843544867	0.99958421575407	VPS35L
ENSG00000103549	0.0568333314522248	5.5459491899762	0.99958421575407	RNF40
ENSG00000103550	-0.212452319331163	4.53025006452321	0.717459708769466	KNOP1
ENSG00000103591	0.0226051687952578	6.13194633984985	0.99958421575407	AAGAB
ENSG00000103599	0.3701019322554	0.968016670300101	0.867574414803147	IQCH
ENSG00000103642	-0.276578557279019	4.72608742996262	0.443938412706428	LACTB
ENSG00000103647	0.963192225574499	3.79405393289494	2.05551809949947e-6	CORO2B
ENSG00000103653	0.200867327403823	3.58292025533212	0.948615720828681	CSK
ENSG00000103657	-0.0805482467876559	6.74141632654107	0.99958421575407	HERC1
ENSG00000103671	-0.0796521811613463	3.23410795624624	0.99958421575407	TRIP4
ENSG00000103707	0.00478846631091149	3.39641326410759	0.99958421575407	MTFMT
ENSG00000103742	0.551204592960797	1.79034162572484	0.223532001037501	IGDCC4
ENSG00000103769	-0.0124640527795249	6.48880639128459	0.99958421575407	RAB11A
ENSG00000103852	0.0211885960068551	3.14792082031782	0.99958421575407	TTC23
ENSG00000103855	0.327559900433347	4.58126945015473	0.438700540067656	CD276
ENSG00000103876	0.0396508070541933	4.26220705673528	0.99958421575407	FAH
ENSG00000103888	1.63787664997332	2.20449479007523	0.416119966972776	CEMIP
ENSG00000103932	-0.0033439069693766	5.71638547353507	0.99958421575407	RPAP1
ENSG00000103942	0.158403792109831	4.53526014179143	0.88589512326447	HOMER2
ENSG00000103966	0.269009044687745	5.66484007902306	0.412804765640383	EHD4
ENSG00000103978	-0.00385574177812757	5.74106057781396	0.99958421575407	TMEM87A
ENSG00000103994	-0.0507336489958314	8.30388386192764	0.99958421575407	ZNF106
ENSG00000103995	-0.212272282314326	4.36077813425847	0.865383178650912	CEP152
ENSG00000104047	0.257295960764158	3.99196544519518	0.682484510360447	DTWD1
ENSG00000104064	0.026878711656867	4.37074166242787	0.99958421575407	GABPB1
ENSG00000104067	0.0976181893401665	7.05582189146091	0.985121007944741	TJP1
ENSG00000104093	-0.115815850717127	4.92955333594146	0.995856575635424	DMXL2
ENSG00000104129	0.120062515865464	3.52321664898235	0.997191041783707	DNAJC17
ENSG00000104131	0.180530019355657	5.57044564830246	0.673322082632996	EIF3J
ENSG00000104133	-0.0223658746651099	4.75653987415806	0.99958421575407	SPG11
ENSG00000104142	-0.0560363522230225	5.16840395460485	0.99958421575407	VPS18
ENSG00000104147	-0.305337191522093	4.37745550330366	0.48450419424493	OIP5
ENSG00000104154	-0.405749231617356	2.59066108417359	0.344335086980471	SLC30A4
ENSG00000104164	0.0505000873249121	5.10773394428242	0.99958421575407	BLOC1S6
ENSG00000104177	-0.328680894103718	4.15948897035454	0.556945134597694	MYEF2
ENSG00000104213	-0.364685280784446	1.40498154025576	0.802246394862832	PDGFRL
ENSG00000104218	-0.00288701428809245	4.34357954807527	0.99958421575407	CSPP1
ENSG00000104219	-0.0181053963913469	5.58637097501535	0.99958421575407	ZDHHC2
ENSG00000104221	0.0182226825729846	3.09205368029277	0.99958421575407	BRF2
ENSG00000104228	0.262760004553741	3.74820369707727	0.652548144007613	TRIM35
ENSG00000104231	-0.0259918256476986	5.44018522618867	0.99958421575407	ZFAND1
ENSG00000104267	0.131906172092694	2.44475299856249	0.99958421575407	CA2
ENSG00000104290	-0.0195822691880823	3.883352140916	0.99958421575407	FZD3
ENSG00000104299	-0.0726441481163013	3.52290494980785	0.99958421575407	INTS9
ENSG00000104312	0.232289063336089	4.35985450838523	0.717037087942314	RIPK2
ENSG00000104313	-0.754826236769374	2.09025344424648	0.0793233890992083	EYA1
ENSG00000104320	0.0493862009826344	6.32665287361106	0.99958421575407	NBN
ENSG00000104321	0.112603903371882	1.86523068468038	0.99958421575407	TRPA1
ENSG00000104325	0.0355029695600933	4.1277830940186	0.99958421575407	DECR1
ENSG00000104331	0.0520735858941727	6.455169305757	0.99958421575407	IMPAD1
ENSG00000104332	0.151931188364282	3.72043333066547	0.99958421575407	SFRP1
ENSG00000104341	0.0503302140845239	5.95924097179274	0.99958421575407	LAPTM4B
ENSG00000104343	-0.0148733256174311	4.59780488808351	0.99958421575407	UBE2W
ENSG00000104356	0.152371155600567	4.85692561808887	0.88818505266133	POP1
ENSG00000104365	0.0801169782149597	4.79444990419364	0.99958421575407	IKBKB
ENSG00000104368	0.0772521144662085	4.43194344643056	0.99958421575407	PLAT
ENSG00000104369	-0.110098304461477	1.99441762628321	0.99958421575407	JPH1
ENSG00000104375	0.0392492008485922	4.55698557494618	0.99958421575407	STK3
ENSG00000104381	0.106080374348515	3.96053323007341	0.99958421575407	GDAP1
ENSG00000104388	0.0456648254447518	5.61182503418081	0.99958421575407	RAB2A
ENSG00000104408	-0.0429530573963336	8.77633214182733	0.99958421575407	EIF3E
ENSG00000104412	0.0505061073536135	4.39075706359866	0.99958421575407	EMC2
ENSG00000104419	-0.0737604448847733	5.2670612152483	0.99958421575407	NDRG1
ENSG00000104427	-0.0646590623617028	3.31091375140139	0.99958421575407	ZC2HC1A
ENSG00000104442	-0.296258535783219	5.61292923399378	0.148256216990049	ARMC1
ENSG00000104447	-0.663772902825005	4.15787812000191	0.00305472705364352	TRPS1
ENSG00000104450	0.0258022902049608	4.16092350566188	0.99958421575407	SPAG1
ENSG00000104472	0.0356549082395174	5.23327685547692	0.99958421575407	CHRAC1
ENSG00000104497	-0.0360802891567862	3.62844856861213	0.99958421575407	SNX16
ENSG00000104517	-0.103530421840977	7.54303106692465	0.997191041783707	UBR5
ENSG00000104518	0.195712644399708	4.59460463294063	0.985121007944741	GSDMD
ENSG00000104522	0.103287280707078	6.3739328318665	0.997191041783707	TSTA3
ENSG00000104524	0.094940711098929	4.16497650626685	0.99958421575407	PYCR3
ENSG00000104529	0.133806335049947	8.66885096957374	0.99958421575407	EEF1D
ENSG00000104549	-0.155899229808907	7.02840677099211	0.896251938717178	SQLE
ENSG00000104613	-0.0461391799700006	5.34974752393032	0.99958421575407	INTS10
ENSG00000104626	0.0680322074486157	5.26682768506148	0.99958421575407	ERI1
ENSG00000104635	0.065022796476768	7.23627666816319	0.99958421575407	SLC39A14
ENSG00000104643	-0.00398457776865065	4.07720653573188	0.99958421575407	MTMR9
ENSG00000104660	0.117847041985451	3.97918980940998	0.992118174887879	LEPROTL1
ENSG00000104671	0.0985235149513814	2.83998644440749	0.99958421575407	DCTN6
ENSG00000104679	-0.00287914797110673	3.77348010750411	0.99958421575407	R3HCC1
ENSG00000104687	0.102174363927851	5.22641196709492	0.99307671172703	GSR
ENSG00000104691	0.104349334664157	2.68609874348286	0.99958421575407	UBXN8
ENSG00000104695	0.135483463378639	5.27216913557358	0.878032399207588	PPP2CB
ENSG00000104714	0.0751132972761131	1.65544754045347	0.99958421575407	ERICH1
ENSG00000104723	0.116132943278572	5.94263628602178	0.943958775032149	TUSC3
ENSG00000104725	0.0961686694809454	5.33579779229819	0.997810823390665	NA
ENSG00000104728	0.157179600888722	4.47341260372041	0.908223651160032	ARHGEF10
ENSG00000104731	0.121398204913681	3.67092872725602	0.997191041783707	KLHDC4
ENSG00000104738	-0.13843618423033	7.2503496654435	0.889701131634097	MCM4
ENSG00000104756	-0.214810186676058	4.14121070147493	0.75942992640886	KCTD9
ENSG00000104763	-0.0596026002595806	4.61304789953651	0.99958421575407	ASAH1
ENSG00000104765	-0.0653500771280584	5.22843625985282	0.99958421575407	BNIP3L
ENSG00000104774	-0.019861967181169	3.21063525589145	0.99958421575407	MAN2B1
ENSG00000104783	0.21676130301568	4.99658479741297	0.717459708769466	KCNN4
ENSG00000104805	0.0274810451033892	5.03535240261302	0.99958421575407	NUCB1
ENSG00000104812	-0.185332401967512	4.2291738186465	0.874888532401118	GYS1
ENSG00000104823	0.0949345645045378	1.93143002480763	0.99958421575407	ECH1
ENSG00000104824	-0.0393656739917571	6.89410995155542	0.99958421575407	HNRNPL
ENSG00000104825	0.234292980339148	3.32320583031547	0.871195407665381	NFKBIB
ENSG00000104835	-0.042063786045433	1.03136920784312	0.99958421575407	SARS2
ENSG00000104852	0.0729481246882719	6.11073890709103	0.99958421575407	SNRNP70
ENSG00000104853	0.04834314831852	5.51535798687917	0.99958421575407	CLPTM1
ENSG00000104856	0.878932821475348	3.21077310972285	0.0040947390634273	RELB
ENSG00000104859	-0.133426265369297	3.25650173275133	0.991364226891243	CLASRP
ENSG00000104866	0.0417425186929754	3.80928754461139	0.99958421575407	PPP1R37
ENSG00000104872	-0.0321013322230118	4.99060152077252	0.99958421575407	PIH1D1
ENSG00000104880	0.312081005994307	4.5642713381441	0.694618867318191	ARHGEF18
ENSG00000104881	0.128960188152139	3.49758874027851	0.99958421575407	PPP1R13L
ENSG00000104884	-0.0481789345412009	4.29993934231557	0.99958421575407	ERCC2
ENSG00000104885	0.522989179085493	4.11977331759204	0.319802131097625	DOT1L
ENSG00000104886	0.157173630537493	5.30462022730896	0.985121007944741	PLEKHJ1
ENSG00000104889	-0.0642218083082708	4.17592130823855	0.99958421575407	RNASEH2A
ENSG00000104897	0.18850432940909	2.65442812559892	0.99958421575407	SF3A2
ENSG00000104904	0.228032458914309	8.18253566709486	0.963618529580503	OAZ1
ENSG00000104907	0.120633490022297	4.48114370952137	0.99958421575407	TRMT1
ENSG00000104915	0.00425469724586285	3.46618103986519	0.99958421575407	STX10
ENSG00000104936	-0.0192257601492587	1.54723384771518	0.99958421575407	DMPK
ENSG00000104946	0.00423380917321641	2.7033589796185	0.99958421575407	TBC1D17
ENSG00000104957	-0.0967182202600013	2.63228051016318	0.99958421575407	CCDC130
ENSG00000104960	0.102051081803189	5.14023281906584	0.99958421575407	PTOV1
ENSG00000104964	0.145615606203662	5.65804898122541	0.947245392860133	AES
ENSG00000104967	-0.397965894078616	1.35464807517481	0.79242805978813	NOVA2
ENSG00000104969	0.260042850151769	5.59092098645956	0.905688870352769	SGTA
ENSG00000104973	0.15429303254102	2.79330086997083	0.985121007944741	MED25
ENSG00000104976	0.436644564882282	3.03472235442987	0.483129699060959	SNAPC2
ENSG00000104979	0.106318182497927	4.81977611823856	0.99588575759723	C19orf53
ENSG00000104980	0.145286878082286	4.83845464098749	0.985548250363079	TIMM44
ENSG00000104998	1.1443754064615	3.62401326863046	4.78981562156605e-7	IL27RA
ENSG00000105011	-0.279058481663934	3.49058803907568	0.641494774869441	ASF1B
ENSG00000105048	0.138581242602639	5.71004372059041	0.957813005321637	TNNT1
ENSG00000105053	-0.20138155119233	4.0475859788998	0.842069429391509	VRK3
ENSG00000105058	0.0340392447378081	4.984883873299	0.99958421575407	FAM32A
ENSG00000105063	0.339248942889566	5.21919947375929	0.598298329756567	PPP6R1
ENSG00000105072	0.116262582235485	2.31191621781595	0.99958421575407	C19orf44
